Date,Month,Park,Visitation,Google,CCI,Lag12G,VisLag1,VisLag2
2014-10-01,Oct,SAGU,"44,325",27,100.0543,42,"29,117","43,143"
2014-11-01,Nov,SAGU,"59,958",44,100.4078,47,"41,561","60,037"
2014-12-01,Dec,SAGU,"60,726",51,100.7997,42,"55,998","55,941"
2015-01-01,Jan,SAGU,"82,743",57,101.0638,57,"77,883","76,927"
2015-02-01,Feb,SAGU,"97,933",66,101.0661,60,"76,856","70,794"
2015-03-01,Mar,SAGU,"118,729",75,100.9696,54,"96,500","125,881"
2015-04-01,Apr,SAGU,"77,715",62,100.9149,51,"70,494","94,764"
2015-05-01,May,SAGU,"55,800",56,100.8346,37,"45,841","46,141"
2015-06-01,Jun,SAGU,"34,434",39,100.8487,31,"32,480","30,949"
2015-07-01,Jul,SAGU,"41,292",36,100.7341,33,"36,279","39,896"
2015-08-01,Aug,SAGU,"37,614",34,100.5447,30,"38,075","35,161"
2015-09-01,Sep,SAGU,"37,218",45,100.3741,33,"34,155","31,072"
2015-10-01,Oct,SAGU,"45,058",55,100.4033,33,"44,325","29,117"
2015-11-01,Nov,SAGU,"60,026",46,100.5198,40,"59,958","41,561"
2015-12-01,Dec,SAGU,"64,884",59,100.6167,42,"60,726","55,998"
2016-01-01,Jan,SAGU,"88,923",73,100.6298,56,"82,743","77,883"
2016-02-01,Feb,SAGU,"103,376",83,100.5925,56,"97,933","76,856"
2016-03-01,Mar,SAGU,"118,125",79,100.5527,61,"118,729","96,500"
2016-04-01,Apr,SAGU,"83,290",65,100.5748,53,"77,715","70,494"
2016-05-01,May,SAGU,"57,396",58,100.697,47,"55,800","45,841"
2016-06-01,Jun,SAGU,"37,587",46,100.675,35,"34,434","32,480"
2016-07-01,Jul,SAGU,"40,050",45,100.5284,32,"41,292","36,279"
2016-08-01,Aug,SAGU,"42,248",60,100.4226,32,"37,614","38,075"
2016-09-01,Sep,SAGU,"38,865",45,100.4034,38,"37,218","34,155"
2016-10-01,Oct,SAGU,"51,086",87,100.4803,39,"45,058","44,325"
2016-11-01,Nov,SAGU,"67,524",67,100.8092,42,"60,026","59,958"
2016-12-01,Dec,SAGU,"91,956",77,101.1464,55,"64,884","60,726"
2017-01-01,Jan,SAGU,"106,868",87,101.2944,72,"88,923","82,743"
2017-02-01,Feb,SAGU,"129,417",92,101.2821,83,"103,376","97,933"
2017-03-01,Mar,SAGU,"139,654",100,101.2514,67,"118,125","118,729"
2017-04-01,Apr,SAGU,"99,335",73,101.2115,57,"83,290","77,715"
2017-05-01,May,SAGU,"61,633",71,101.14,51,"57,396","55,800"
2017-06-01,Jun,SAGU,"45,316",53,101.0344,50,"37,587","34,434"
2017-07-01,Jul,SAGU,"51,672",55,100.9954,38,"40,050","41,292"
2017-08-01,Aug,SAGU,"56,232",57,101.0979,48,"42,248","37,614"
2017-09-01,Sep,SAGU,"43,075",51,101.2299,51,"38,865","37,218"
2017-10-01,Oct,SAGU,"59,768",69,101.3895,62,"51,086","45,058"
2017-11-01,Nov,SAGU,"81,806",65,101.3534,53,"67,524","60,026"
2017-12-01,Dec,SAGU,"89,984",74,101.1748,72,"91,956","64,884"
2008-01-01,Jan,SEQU,"27,643",55,98.66745,49,"29,878","32,103"
2008-02-01,Feb,SEQU,"28,943",51,98.28046,58,"28,433","30,055"
2008-03-01,Mar,SEQU,"47,827",58,97.81391,61,"44,561","42,372"
2008-04-01,Apr,SEQU,"49,940",59,97.28801,70,"60,206","57,708"
2008-05-01,May,SEQU,"100,694",74,96.91043,91,"103,903","104,572"
2008-06-01,Jun,SEQU,"111,533",69,96.79169,90,"121,408","115,062"
2008-07-01,Jul,SEQU,"166,615",85,96.99389,84,"167,721","162,584"
2008-08-01,Aug,SEQU,"176,568",70,97.25005,80,"167,421","158,372"
2008-09-01,Sep,SEQU,"90,212",50,97.32576,53,"106,067","107,311"
2008-10-01,Oct,SEQU,"61,435",41,96.97441,50,"69,940","73,627"
2008-11-01,Nov,SEQU,"38,753",37,96.71896,41,"47,773","37,129"
2008-12-01,Dec,SEQU,"29,848",36,96.71152,43,"32,226","33,612"
2009-01-01,Jan,SEQU,"27,347",45,96.7187,54,"27,643","29,878"
2009-02-01,Feb,SEQU,"25,630",44,96.69278,58,"28,943","28,433"
2009-03-01,Mar,SEQU,"50,551",50,96.8938,63,"47,827","44,561"
2009-04-01,Apr,SEQU,"57,885",57,97.33988,66,"49,940","60,206"
2009-05-01,May,SEQU,"106,045",72,97.72372,80,"100,694","103,903"
2009-06-01,Jun,SEQU,"116,902",77,97.88263,78,"111,533","121,408"
2009-07-01,Jul,SEQU,"172,196",83,97.83762,87,"166,615","167,721"
2009-08-01,Aug,SEQU,"166,989",72,97.88111,76,"176,568","167,421"
2009-09-01,Sep,SEQU,"104,422",53,98.05814,56,"90,212","106,067"
2009-10-01,Oct,SEQU,"69,113",41,98.08765,42,"61,435","69,940"
2009-11-01,Nov,SEQU,"37,215",41,98.10162,39,"38,753","47,773"
2009-12-01,Dec,SEQU,"30,875",34,98.27495,38,"29,848","32,226"
2010-01-01,Jan,SEQU,"30,283",48,98.43562,44,"27,347","27,643"
2010-02-01,Feb,SEQU,"21,838",47,98.49038,44,"25,630","28,943"
2010-03-01,Mar,SEQU,"37,947",48,98.4873,51,"50,551","47,827"
2010-04-01,Apr,SEQU,"53,237",54,98.467,65,"57,885","49,940"
2010-05-01,May,SEQU,"100,412",67,98.46574,73,"106,045","100,694"
2010-06-01,Jun,SEQU,"124,164",71,98.37128,77,"116,902","111,533"
2010-07-01,Jul,SEQU,"198,203",79,98.08856,83,"172,196","166,615"
2010-08-01,Aug,SEQU,"173,300",70,97.91614,76,"166,989","176,568"
2010-09-01,Sep,SEQU,"125,658",50,97.86565,62,"104,422","90,212"
2010-10-01,Oct,SEQU,"70,483",41,97.96348,50,"69,113","61,435"
2010-11-01,Nov,SEQU,"39,095",36,98.21903,42,"37,215","38,753"
2010-12-01,Dec,SEQU,"28,359",32,98.46816,40,"30,875","29,848"
2011-01-01,Jan,SEQU,"29,303",42,98.5757,48,"30,283","27,347"
2011-02-01,Feb,SEQU,"21,913",37,98.52698,46,"21,838","25,630"
2011-03-01,Mar,SEQU,"41,621",45,98.28506,52,"37,947","50,551"
2011-04-01,Apr,SEQU,"66,501",52,98.22705,58,"53,237","57,885"
2011-05-01,May,SEQU,"111,466",65,98.21146,75,"100,412","106,045"
2011-06-01,Jun,SEQU,"120,708",71,97.90632,75,"124,164","116,902"
2011-07-01,Jul,SEQU,"184,262",80,97.33338,84,"198,203","172,196"
2011-08-01,Aug,SEQU,"183,238",69,96.84435,74,"173,300","166,989"
2011-09-01,Sep,SEQU,"112,027",50,96.77763,57,"125,658","104,422"
2011-10-01,Oct,SEQU,"67,767",41,97.00771,42,"70,483","69,113"
2011-11-01,Nov,SEQU,"37,787",39,97.44639,37,"39,095","37,215"
2011-12-01,Dec,SEQU,"29,990",36,97.98903,35,"28,359","30,875"
2012-01-01,Jan,SEQU,"30,112",39,98.45164,43,"29,303","30,283"
2012-02-01,Feb,SEQU,"28,557",47,98.70954,40,"21,913","21,838"
2012-03-01,Mar,SEQU,"45,541",46,98.83382,43,"41,621","37,947"
2012-04-01,Apr,SEQU,"59,186",52,98.86866,56,"66,501","53,237"
2012-05-01,May,SEQU,"108,045",65,98.81271,64,"111,466","100,412"
2012-06-01,Jun,SEQU,"123,538",70,98.60784,76,"120,708","124,164"
2012-07-01,Jul,SEQU,"178,374",74,98.53565,83,"184,262","198,203"
2012-08-01,Aug,SEQU,"255,984",60,98.70587,69,"183,238","173,300"
2012-09-01,Sep,SEQU,"147,491",46,99.02282,53,"112,027","125,658"
2012-10-01,Oct,SEQU,"69,775",31,99.25011,42,"67,767","70,483"
2012-11-01,Nov,SEQU,"32,886",31,99.16354,41,"37,787","39,095"
2012-12-01,Dec,SEQU,"27,095",37,98.8289,35,"29,990","28,359"
2013-01-01,Jan,SEQU,"24,429",39,98.70023,42,"30,112","29,303"
2013-02-01,Feb,SEQU,"21,262",37,98.80344,43,"28,557","21,913"
2013-03-01,Mar,SEQU,"43,242",43,98.9706,46,"45,541","41,621"
2013-04-01,Apr,SEQU,"50,937",45,99.1832,55,"59,186","66,501"
2013-05-01,May,SEQU,"98,904",58,99.52229,66,"108,045","111,466"
2013-06-01,Jun,SEQU,"147,445",68,99.69761,70,"123,538","120,708"
2013-07-01,Jul,SEQU,"161,286",66,99.65983,76,"178,374","184,262"
2013-08-01,Aug,SEQU,"162,352",67,99.3783,63,"255,984","183,238"
2013-09-01,Sep,SEQU,"105,351",42,98.99631,47,"147,491","112,027"
2013-10-01,Oct,SEQU,"28,702",35,98.76015,34,"69,775","67,767"
2013-11-01,Nov,SEQU,"37,328",33,98.86088,34,"32,886","37,787"
2013-12-01,Dec,SEQU,"28,036",33,99.16534,38,"27,095","29,990"
2014-01-01,Jan,SEQU,"25,825",40,99.33865,39,"24,429","30,112"
2014-02-01,Feb,SEQU,"26,877",38,99.40892,37,"21,262","28,557"
2014-03-01,Mar,SEQU,"48,135",48,99.44125,46,"43,242","45,541"
2014-04-01,Apr,SEQU,"70,926",55,99.51447,47,"50,937","59,186"
2014-05-01,May,SEQU,"101,054",60,99.50082,59,"98,904","108,045"
2014-06-01,Jun,SEQU,"135,952",66,99.47433,67,"147,445","123,538"
2014-07-01,Jul,SEQU,"179,033",81,99.46612,69,"161,286","178,374"
2014-08-01,Aug,SEQU,"180,619",71,99.56129,67,"162,352","255,984"
2014-09-01,Sep,SEQU,"112,109",48,99.7662,45,"105,351","147,491"
2014-10-01,Oct,SEQU,"70,260",43,100.0543,37,"28,702","69,775"
2014-11-01,Nov,SEQU,"45,885",40,100.4078,35,"37,328","32,886"
2014-12-01,Dec,SEQU,"42,462",41,100.7997,34,"28,036","27,095"
2015-01-01,Jan,SEQU,"35,320",46,101.0638,40,"25,825","24,429"
2015-02-01,Feb,SEQU,"29,613",50,101.0661,40,"26,877","21,262"
2015-03-01,Mar,SEQU,"53,100",53,100.9696,51,"48,135","43,242"
2015-04-01,Apr,SEQU,"68,602",66,100.9149,59,"70,926","50,937"
2015-05-01,May,SEQU,"113,812",69,100.8346,63,"101,054","98,904"
2015-06-01,Jun,SEQU,"139,746",74,100.8487,71,"135,952","147,445"
2015-07-01,Jul,SEQU,"197,117",81,100.7341,81,"179,033","161,286"
2015-08-01,Aug,SEQU,"173,943",68,100.5447,73,"180,619","162,352"
2015-09-01,Sep,SEQU,"124,126",58,100.3741,52,"112,109","105,351"
2015-10-01,Oct,SEQU,"70,954",44,100.4033,42,"70,260","28,702"
2015-11-01,Nov,SEQU,"48,251",42,100.5198,41,"45,885","37,328"
2015-12-01,Dec,SEQU,"42,880",44,100.6167,45,"42,462","28,036"
2016-01-01,Jan,SEQU,"41,007",49,100.6298,48,"35,320","25,825"
2016-02-01,Feb,SEQU,"33,815",47,100.5925,51,"29,613","26,877"
2016-03-01,Mar,SEQU,"59,292",57,100.5527,56,"53,100","48,135"
2016-04-01,Apr,SEQU,"73,518",62,100.5748,66,"68,602","70,926"
2016-05-01,May,SEQU,"127,056",76,100.697,69,"113,812","101,054"
2016-06-01,Jun,SEQU,"160,327",81,100.675,76,"139,746","135,952"
2016-07-01,Jul,SEQU,"221,476",91,100.5284,84,"197,117","179,033"
2016-08-01,Aug,SEQU,"191,657",74,100.4226,70,"173,943","180,619"
2016-09-01,Sep,SEQU,"150,580",58,100.4034,58,"124,126","112,109"
2016-10-01,Oct,SEQU,"92,679",49,100.4803,43,"70,954","70,260"
2016-11-01,Nov,SEQU,"57,513",49,100.8092,45,"48,251","45,885"
2016-12-01,Dec,SEQU,"45,768",49,101.1464,45,"42,880","42,462"
2017-01-01,Jan,SEQU,"28,877",67,101.2944,49,"41,007","35,320"
2017-02-01,Feb,SEQU,"27,306",53,101.2821,53,"33,815","29,613"
2017-03-01,Mar,SEQU,"58,609",63,101.2514,59,"59,292","53,100"
2017-04-01,Apr,SEQU,"94,141",70,101.2115,65,"73,518","68,602"
2017-05-01,May,SEQU,"131,584",77,101.14,81,"127,056","113,812"
2017-06-01,Jun,SEQU,"169,618",96,101.0344,84,"160,327","139,746"
2017-07-01,Jul,SEQU,"232,403",100,100.9954,87,"221,476","197,117"
2017-08-01,Aug,SEQU,"200,337",84,101.0979,76,"191,657","173,943"
2017-09-01,Sep,SEQU,"147,224",65,101.2299,65,"150,580","124,126"
2017-10-01,Oct,SEQU,"89,252",47,101.3895,50,"92,679","70,954"
2017-11-01,Nov,SEQU,"58,403",45,101.3534,50,"57,513","48,251"
2017-12-01,Dec,SEQU,"53,502",49,101.1748,49,"45,768","42,880"
2008-01-01,Jan,SHEN,"15,983",40,98.66745,56,"13,113","16,328"
2008-02-01,Feb,SHEN,"14,836",42,98.28046,55,"9,149","14,081"
2008-03-01,Mar,SHEN,"43,857",62,97.81391,65,"33,699","39,156"
2008-04-01,Apr,SHEN,"56,576",59,97.28801,79,"67,532","78,772"
2008-05-01,May,SHEN,"110,812",73,96.91043,92,"115,809","103,065"
2008-06-01,Jun,SHEN,"121,783",62,96.79169,64,"125,902","109,042"
2008-07-01,Jul,SHEN,"136,795",71,96.99389,86,"158,668","151,457"
2008-08-01,Aug,SHEN,"159,553",72,97.25005,88,"135,534","137,773"
2008-09-01,Sep,SHEN,"87,459",64,97.32576,80,"137,702","109,449"
2008-10-01,Oct,SHEN,"220,661",88,96.97441,93,"206,362","233,542"
2008-11-01,Nov,SHEN,"90,168",58,96.71896,53,"88,971","66,421"
2008-12-01,Dec,SHEN,"17,395",39,96.71152,39,"14,786","17,064"
2009-01-01,Jan,SHEN,"15,414",43,96.7187,43,"15,983","13,113"
2009-02-01,Feb,SHEN,"20,070",42,96.69278,51,"14,836","9,149"
2009-03-01,Mar,SHEN,"30,970",51,96.8938,59,"43,857","33,699"
2009-04-01,Apr,SHEN,"77,195",61,97.33988,59,"56,576","67,532"
2009-05-01,May,SHEN,"111,110",74,97.72372,77,"110,812","115,809"
2009-06-01,Jun,SHEN,"121,161",74,97.88263,70,"121,783","125,902"
2009-07-01,Jul,SHEN,"163,916",83,97.83762,68,"136,795","158,668"
2009-08-01,Aug,SHEN,"160,076",73,97.88111,75,"159,553","135,534"
2009-09-01,Sep,SHEN,"124,997",79,98.05814,66,"87,459","137,702"
2009-10-01,Oct,SHEN,"217,307",100,98.08765,90,"220,661","206,362"
2009-11-01,Nov,SHEN,"74,013",50,98.10162,50,"90,168","88,971"
2009-12-01,Dec,SHEN,"4,752",34,98.27495,43,"17,395","14,786"
2010-01-01,Jan,SHEN,"3,576",39,98.43562,48,"15,414","15,983"
2010-02-01,Feb,SHEN,"1,144",38,98.49038,49,"20,070","14,836"
2010-03-01,Mar,SHEN,"33,230",55,98.4873,61,"30,970","43,857"
2010-04-01,Apr,SHEN,"94,931",65,98.467,66,"77,195","56,576"
2010-05-01,May,SHEN,"119,576",70,98.46574,81,"111,110","110,812"
2010-06-01,Jun,SHEN,"127,861",65,98.37128,81,"121,161","121,783"
2010-07-01,Jul,SHEN,"175,626",71,98.08856,83,"163,916","136,795"
2010-08-01,Aug,SHEN,"163,613",66,97.91614,79,"160,076","159,553"
2010-09-01,Sep,SHEN,"150,140",72,97.86565,80,"124,997","87,459"
2010-10-01,Oct,SHEN,"281,998",86,97.96348,100,"217,307","220,661"
2010-11-01,Nov,SHEN,"89,312",47,98.21903,50,"74,013","90,168"
2010-12-01,Dec,SHEN,"12,379",33,98.46816,36,"4,752","17,395"
2011-01-01,Jan,SHEN,"13,019",38,98.5757,41,"3,576","15,414"
2011-02-01,Feb,SHEN,"18,224",45,98.52698,37,"1,144","20,070"
2011-03-01,Mar,SHEN,"36,600",55,98.28506,55,"33,230","30,970"
2011-04-01,Apr,SHEN,"91,337",59,98.22705,57,"94,931","77,195"
2011-05-01,May,SHEN,"126,032",69,98.21146,67,"119,576","111,110"
2011-06-01,Jun,SHEN,"137,580",71,97.90632,64,"127,861","121,161"
2011-07-01,Jul,SHEN,"178,786",74,97.33338,70,"175,626","163,916"
2011-08-01,Aug,SHEN,"146,070",75,96.84435,70,"163,613","160,076"
2011-09-01,Sep,SHEN,"112,131",71,96.77763,75,"150,140","124,997"
2011-10-01,Oct,SHEN,"238,482",85,97.00771,88,"281,998","217,307"
2011-11-01,Nov,SHEN,"89,114",54,97.44639,50,"89,312","74,013"
2011-12-01,Dec,SHEN,"22,508",43,97.98903,35,"12,379","4,752"
2012-01-01,Jan,SHEN,"18,017",44,98.45164,43,"13,019","3,576"
2012-02-01,Feb,SHEN,"15,954",39,98.70954,45,"18,224","1,144"
2012-03-01,Mar,SHEN,"46,454",44,98.83382,52,"36,600","33,230"
2012-04-01,Apr,SHEN,"94,770",51,98.86866,61,"91,337","94,931"
2012-05-01,May,SHEN,"127,124",54,98.81271,73,"126,032","119,576"
2012-06-01,Jun,SHEN,"142,242",60,98.60784,74,"137,580","127,861"
2012-07-01,Jul,SHEN,"147,518",60,98.53565,76,"178,786","175,626"
2012-08-01,Aug,SHEN,"149,992",63,98.70587,77,"146,070","163,613"
2012-09-01,Sep,SHEN,"140,267",60,99.02282,72,"112,131","150,140"
2012-10-01,Oct,SHEN,"235,180",63,99.25011,84,"238,482","281,998"
2012-11-01,Nov,SHEN,"74,648",34,99.16354,58,"89,114","89,312"
2012-12-01,Dec,SHEN,"18,034",28,98.8289,43,"22,508","12,379"
2013-01-01,Jan,SHEN,"13,786",37,98.70023,44,"18,017","13,019"
2013-02-01,Feb,SHEN,"9,620",38,98.80344,37,"15,954","18,224"
2013-03-01,Mar,SHEN,"30,481",44,98.9706,45,"46,454","36,600"
2013-04-01,Apr,SHEN,"101,796",48,99.1832,52,"94,770","91,337"
2013-05-01,May,SHEN,"147,819",54,99.52229,56,"127,124","126,032"
2013-06-01,Jun,SHEN,"136,277",53,99.69761,62,"142,242","137,580"
2013-07-01,Jul,SHEN,"159,170",57,99.65983,65,"147,518","178,786"
2013-08-01,Aug,SHEN,"168,796",60,99.3783,63,"149,992","146,070"
2013-09-01,Sep,SHEN,"139,508",51,98.99631,62,"140,267","112,131"
2013-10-01,Oct,SHEN,"112,754",63,98.76015,67,"235,180","238,482"
2013-11-01,Nov,SHEN,"98,409",40,98.86088,36,"74,648","89,114"
2013-12-01,Dec,SHEN,"18,089",25,99.16534,29,"18,034","22,508"
2014-01-01,Jan,SHEN,"8,052",32,99.33865,38,"13,786","18,017"
2014-02-01,Feb,SHEN,"10,115",31,99.40892,38,"9,620","15,954"
2014-03-01,Mar,SHEN,"29,951",36,99.44125,47,"30,481","46,454"
2014-04-01,Apr,SHEN,"91,203",53,99.51447,50,"101,796","94,770"
2014-05-01,May,SHEN,"141,445",60,99.50082,57,"147,819","127,124"
2014-06-01,Jun,SHEN,"142,300",55,99.47433,54,"136,277","142,242"
2014-07-01,Jul,SHEN,"172,792",60,99.46612,59,"159,170","147,518"
2014-08-01,Aug,SHEN,"180,685",61,99.56129,61,"168,796","149,992"
2014-09-01,Sep,SHEN,"130,281",52,99.7662,54,"139,508","140,267"
2014-10-01,Oct,SHEN,"252,800",72,100.0543,64,"112,754","235,180"
2014-11-01,Nov,SHEN,"74,015",38,100.4078,41,"98,409","74,648"
2014-12-01,Dec,SHEN,"21,682",37,100.7997,26,"18,089","18,034"
2015-01-01,Jan,SHEN,"11,278",37,101.0638,32,"8,052","13,786"
2015-02-01,Feb,SHEN,"9,610",35,101.0661,31,"10,115","9,620"
2015-03-01,Mar,SHEN,"33,194",45,100.9696,37,"29,951","30,481"
2015-04-01,Apr,SHEN,"88,978",50,100.9149,54,"91,203","101,796"
2015-05-01,May,SHEN,"155,018",56,100.8346,59,"141,445","147,819"
2015-06-01,Jun,SHEN,"138,916",56,100.8487,59,"142,300","136,277"
2015-07-01,Jul,SHEN,"169,303",61,100.7341,60,"172,792","159,170"
2015-08-01,Aug,SHEN,"194,768",63,100.5447,60,"180,685","168,796"
2015-09-01,Sep,SHEN,"140,852",58,100.3741,54,"130,281","139,508"
2015-10-01,Oct,SHEN,"257,854",67,100.4033,74,"252,800","112,754"
2015-11-01,Nov,SHEN,"86,953",39,100.5198,39,"74,015","98,409"
2015-12-01,Dec,SHEN,"35,149",35,100.6167,38,"21,682","18,089"
2016-01-01,Jan,SHEN,"16,626",35,100.6298,37,"11,278","8,052"
2016-02-01,Feb,SHEN,"20,687",37,100.5925,37,"9,610","10,115"
2016-03-01,Mar,SHEN,"56,390",51,100.5527,44,"33,194","29,951"
2016-04-01,Apr,SHEN,"93,020",88,100.5748,51,"88,978","91,203"
2016-05-01,May,SHEN,"137,816",65,100.697,57,"155,018","141,445"
2016-06-01,Jun,SHEN,"158,017",64,100.675,55,"138,916","142,300"
2016-07-01,Jul,SHEN,"195,953",71,100.5284,60,"169,303","172,792"
2016-08-01,Aug,SHEN,"176,133",68,100.4226,65,"194,768","180,685"
2016-09-01,Sep,SHEN,"147,462",63,100.4034,60,"140,852","130,281"
2016-10-01,Oct,SHEN,"263,082",73,100.4803,71,"257,854","252,800"
2016-11-01,Nov,SHEN,"142,558",46,100.8092,41,"86,953","74,015"
2016-12-01,Dec,SHEN,"29,597",32,101.1464,36,"35,149","21,682"
2017-01-01,Jan,SHEN,"19,961",39,101.2944,39,"16,626","11,278"
2017-02-01,Feb,SHEN,"43,927",43,101.2821,41,"20,687","9,610"
2017-03-01,Mar,SHEN,"44,352",48,101.2514,53,"56,390","33,194"
2017-04-01,Apr,SHEN,"122,666",57,101.2115,92,"93,020","88,978"
2017-05-01,May,SHEN,"136,232",60,101.14,64,"137,816","155,018"
2017-06-01,Jun,SHEN,"163,193",64,101.0344,64,"158,017","138,916"
2017-07-01,Jul,SHEN,"199,031",67,100.9954,77,"195,953","169,303"
2017-08-01,Aug,SHEN,"187,626",66,101.0979,69,"176,133","194,768"
2017-09-01,Sep,SHEN,"156,788",57,101.2299,65,"147,462","140,852"
2017-10-01,Oct,SHEN,"244,484",67,101.3895,74,"263,082","257,854"
2017-11-01,Nov,SHEN,"114,778",45,101.3534,51,"142,558","86,953"
2017-12-01,Dec,SHEN,"25,836",34,101.1748,34,"29,597","35,149"
2008-01-01,Jan,THRO,771,32,98.66745,18,"1,202","1,256"
2008-02-01,Feb,THRO,"1,173",29,98.28046,28,"1,211","1,874"
2008-03-01,Mar,THRO,"3,409",51,97.81391,51,"2,797","2,552"
2008-04-01,Apr,THRO,"34,042",46,97.28801,45,"17,243","12,812"
2008-05-01,May,THRO,"41,858",47,96.91043,45,"34,709","34,970"
2008-06-01,Jun,THRO,"70,534",57,96.79169,61,"79,894","80,040"
2008-07-01,Jul,THRO,"108,212",40,96.99389,46,"108,614","104,284"
2008-08-01,Aug,THRO,"97,342",27,97.25005,74,"101,104","101,026"
2008-09-01,Sep,THRO,"49,392",29,97.32576,46,"64,598","58,675"
2008-10-01,Oct,THRO,"92,899",34,96.97441,60,"37,618","33,289"
2008-11-01,Nov,THRO,"14,415",41,96.71896,24,"5,894","3,073"
2008-12-01,Dec,THRO,"2,757",19,96.71152,18,"1,704","1,508"
2009-01-01,Jan,THRO,351,20,96.7187,28,771,"1,202"
2009-02-01,Feb,THRO,"1,123",36,96.69278,31,"1,173","1,211"
2009-03-01,Mar,THRO,"3,108",36,96.8938,52,"3,409","2,797"
2009-04-01,Apr,THRO,"26,401",37,97.33988,37,"34,042","17,243"
2009-05-01,May,THRO,"59,694",100,97.72372,65,"41,858","34,709"
2009-06-01,Jun,THRO,"79,023",56,97.88263,66,"70,534","79,894"
2009-07-01,Jul,THRO,"119,531",54,97.83762,42,"108,212","108,614"
2009-08-01,Aug,THRO,"110,833",52,97.88111,35,"97,342","101,104"
2009-09-01,Sep,THRO,"69,061",38,98.05814,26,"49,392","64,598"
2009-10-01,Oct,THRO,"82,152",46,98.08765,34,"92,899","37,618"
2009-11-01,Nov,THRO,"32,400",27,98.10162,30,"14,415","5,894"
2009-12-01,Dec,THRO,"3,251",22,98.27495,19,"2,757","1,704"
2010-01-01,Jan,THRO,649,22,98.43562,29,351,771
2010-02-01,Feb,THRO,"2,273",37,98.49038,35,"1,123","1,173"
2010-03-01,Mar,THRO,"5,738",35,98.4873,29,"3,108","3,409"
2010-04-01,Apr,THRO,"37,379",38,98.467,43,"26,401","34,042"
2010-05-01,May,THRO,"61,723",41,98.46574,100,"59,694","41,858"
2010-06-01,Jun,THRO,"101,545",45,98.37128,60,"79,023","70,534"
2010-07-01,Jul,THRO,"114,893",56,98.08856,60,"119,531","108,212"
2010-08-01,Aug,THRO,"104,439",46,97.91614,44,"110,833","97,342"
2010-09-01,Sep,THRO,"66,014",38,97.86565,39,"69,061","49,392"
2010-10-01,Oct,THRO,"90,047",35,97.96348,42,"82,152","92,899"
2010-11-01,Nov,THRO,"35,157",26,98.21903,30,"32,400","14,415"
2010-12-01,Dec,THRO,"3,891",21,98.46816,23,"3,251","2,757"
2011-01-01,Jan,THRO,991,33,98.5757,24,649,351
2011-02-01,Feb,THRO,"2,182",34,98.52698,42,"2,273","1,123"
2011-03-01,Mar,THRO,"5,759",70,98.28506,42,"5,738","3,108"
2011-04-01,Apr,THRO,"21,210",27,98.22705,39,"37,379","26,401"
2011-05-01,May,THRO,"53,300",45,98.21146,35,"61,723","59,694"
2011-06-01,Jun,THRO,"77,086",54,97.90632,47,"101,545","79,023"
2011-07-01,Jul,THRO,"119,479",49,97.33338,52,"114,893","119,531"
2011-08-01,Aug,THRO,"113,928",40,96.84435,49,"104,439","110,833"
2011-09-01,Sep,THRO,"67,619",29,96.77763,41,"66,014","69,061"
2011-10-01,Oct,THRO,"63,658",23,97.00771,30,"90,047","82,152"
2011-11-01,Nov,THRO,"33,807",15,97.44639,33,"35,157","32,400"
2011-12-01,Dec,THRO,"4,388",14,97.98903,19,"3,891","3,251"
2012-01-01,Jan,THRO,"1,231",24,98.45164,36,991,649
2012-02-01,Feb,THRO,"2,708",24,98.70954,32,"2,182","2,273"
2012-03-01,Mar,THRO,"7,654",23,98.83382,65,"5,759","5,738"
2012-04-01,Apr,THRO,"33,088",33,98.86866,28,"21,210","37,379"
2012-05-01,May,THRO,"60,320",39,98.81271,41,"53,300","61,723"
2012-06-01,Jun,THRO,"96,223",37,98.60784,49,"77,086","101,545"
2012-07-01,Jul,THRO,"120,737",44,98.53565,48,"119,479","114,893"
2012-08-01,Aug,THRO,"116,494",43,98.70587,40,"113,928","104,439"
2012-09-01,Sep,THRO,"79,436",35,99.02282,26,"67,619","66,014"
2012-10-01,Oct,THRO,"77,779",23,99.25011,26,"63,658","90,047"
2012-11-01,Nov,THRO,"36,596",18,99.16354,21,"33,807","35,157"
2012-12-01,Dec,THRO,"8,289",16,98.8289,17,"4,388","3,891"
2013-01-01,Jan,THRO,"1,863",20,98.70023,23,"1,231",991
2013-02-01,Feb,THRO,"2,649",25,98.80344,28,"2,708","2,182"
2013-03-01,Mar,THRO,"5,729",22,98.9706,26,"7,654","5,759"
2013-04-01,Apr,THRO,"7,459",31,99.1832,28,"33,088","21,210"
2013-05-01,May,THRO,"32,794",37,99.52229,38,"60,320","53,300"
2013-06-01,Jun,THRO,"107,066",40,99.69761,34,"96,223","77,086"
2013-07-01,Jul,THRO,"131,384",48,99.65983,43,"120,737","119,479"
2013-08-01,Aug,THRO,"118,507",39,99.3783,42,"116,494","113,928"
2013-09-01,Sep,THRO,"67,226",33,98.99631,28,"79,436","67,619"
2013-10-01,Oct,THRO,"31,036",28,98.76015,21,"77,779","63,658"
2013-11-01,Nov,THRO,"30,961",22,98.86088,18,"36,596","33,807"
2013-12-01,Dec,THRO,"8,416",21,99.16534,23,"8,289","4,388"
2014-01-01,Jan,THRO,"2,014",20,99.33865,18,"1,863","1,231"
2014-02-01,Feb,THRO,"3,189",23,99.40892,20,"2,649","2,708"
